pathway,pval,padj,log2err,ES,NES,size,leadingEdge
5991574_Signaling_by_TGF-beta_Receptor_Complex,0.00239456622754586,0.0163164628993241,0.431707695803346,-0.424487453496504,-1.79824673839921,52,102098 66313 20482 12455 56424 20481 72949 17127 17128 12402 83814 93836 17131 20683 170749 228839 21813
5991577_SMAD2_SMAD3:SMAD4_heterotrimer_regulates_transcription,0.0566663829098389,0.167709597904877,0.321775918075361,-0.486450197659098,-1.54169318550565,17,12455 72949 17127 17128 93836 17131 20683
5991578_Transcriptional_activity_of_SMAD2_SMAD3:SMAD4_heterotrimer,0.00408742825236872,0.0239523295588807,0.407017918923954,-0.516520899081321,-1.89511805576165,29,66313 20482 12455 20481 72949 17127 17128 83814 93836 17131 20683 228839
5991582_Downregulation_of_SMAD2_3:SMAD4_transcriptional_activity,0.00161609346537275,0.0119877312747903,0.45505986738723,-0.645789937594646,-1.99366317583018,16,66313 20482 20481 17127 17128 83814 228839 19042 20602 22284 20185
5991583_Downregulation_of_TGF-beta_receptor_signaling,0.0374152055341877,0.124575627517238,0.321775918075361,-0.48688873843401,-1.61307637876024,20,66313 56424 17127 83814 17131 170749 21813 21812 75788 230597 65112
5991588_Cyclin_A:Cdk2-associated_events_at_S_phase_entry,0.0103964452127141,0.049937023726643,0.380730400722792,0.465355980487371,1.67786321223215,46,12575 22390 56371 17463 19645 26440 26444 19179 17420 228769 26445 57296 19170 67151 26442 19177 66671 23996 26965 19192 22190 19172 23997 27401 19166
5991589_Autodegradation_of_Cdh1_by_Cdh1:APC_C,0.0433333333333333,0.13952380952381,0.282013350011725,0.414843738632009,1.4881543096761,44,68612 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 19166 19173 99152 16913 26441
5991591_APC_C:Cdh1_mediated_degradation_of_Cdc20_and_other_APC_C:Cdh1_targeted_proteins_in_late_mitosis_early_G1,0.00313190394589345,0.0191176636697246,0.431707695803346,0.47825114775427,1.76571337663643,50,107995 20877 20878 18817 68612 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 27401
5991592_Cdc20:Phospho-APC_C_mediated_degradation_of_Cyclin_A,0.00102288166502065,0.00810339896736894,0.45505986738723,0.500471229231919,1.81968435597353,47,107995 56150 12534 12236 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991593_APC:Cdc20_mediated_degradation_of_cell_cycle_proteins_prior_to_satisfation_of_the_cell_cycle_checkpoint,0.000601966796106119,0.00503932203597408,0.477270815362862,0.518235181138003,1.90103276921739,48,107995 56150 18005 12534 12236 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991594_APC_C:Cdc20_mediated_degradation_of_mitotic_proteins,0.00131724375488923,0.0100247381865596,0.45505986738723,0.501281869828255,1.85074329079469,50,107995 56150 18005 12534 12236 68612 268697 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991595_Activation_of_APC_C_and_APC_C:Cdc20_mediated_degradation_of_mitotic_proteins,0.000528923517341806,0.00449201711829418,0.477270815362862,0.514853294735835,1.91087522262597,51,107995 56150 18005 12534 12236 18817 68612 268697 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991598_APC_C:Cdc20_mediated_degradation_of_Securin,0.0526315789473684,0.160921692728095,0.252961123069611,0.40035639406451,1.44320252836131,45,107995 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 19166 19173 99152 16913 26441
5991599_Separation_of_Sister_Chromatids,8.73322292827254e-14,8.52944772661285e-12,0.954541630725724,0.616459987606916,2.67003032882325,116,66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991600_Mitotic_Anaphase,1.85305854984397e-13,1.20654701134285e-11,0.943632225232838,0.601552091557669,2.62727965376548,122,66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991602_SCF-beta-TrCP_mediated_degradation_of_Emi1,0.0152378677292754,0.0686876191488877,0.380730400722792,0.472066262259254,1.65447870656527,39,107995 67141 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997
5991604_Glutathione_conjugation,0.0146326540038348,0.0669901191113061,0.380730400722792,0.586522959215298,1.73306978078209,18,14873 14866 211666 66054 66447 14872 14854
5991605_Sulfur_amino_acid_metabolism,0.618874773139746,0.781596157456662,0.0635007968065945,0.306157354910869,0.859547439575063,15,269378 66054 22117 14718
5991608_Glycosaminoglycan_metabolism,0.0596546310832025,0.173918476690332,0.231126709673834,0.356530984179197,1.4254036426075,71,15366 58250 12505 15442 269941 20443 14733 56375 20444 11881 20971 50917 231727 70484 56398 54371 12091 53374 59031
5991610_Telomere_C-strand_Lagging_Strand_Synthesis,3.56054883585706e-06,5.99497008180487e-05,0.627256739718528,0.748441524804594,2.30458729512929,22,69263 68240 72151 18968 106344 327762 19891 19687 18973 16881 19075 19076 18972 69745 18538 14156 18971 19718 18969
5991619_GAB1_signalosome,0.053804201120078,0.162521968331782,0.321775918075361,-0.343433427780011,-1.44552110126425,51,12912 94212 14360 56458 22084 56717 77647 15370 78757 18708 18706 12988 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991620_PI-3K_cascade:FGFR1,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991621_PI-3K_cascade:FGFR2,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991622_PI-3K_cascade:FGFR3,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991623_PI-3K_cascade:FGFR4,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991624_APC-Cdc20_mediated_degradation_of_Nek2A,0.000273910393456044,0.0026751915094207,0.49849310876659,0.728873997559629,2.04633914007264,15,107995 56150 18005 12236 68612
5991625_Senescence-Associated_Secretory_Phenotype_SASP_,0.139495798319328,0.297252864782277,0.152144922367565,0.395836279693298,1.31946977203599,30,12571 12580 68612 56371 12567 26417 12579 12608
5991626_EGFR_downregulation,0.920177383592018,0.956070827632841,0.0542315935495841,-0.201014620568574,-0.620566260793292,16,13858 12402
5991627_SCF_Skp2_-mediated_degradation_of_p27_p21,0.0471380471380471,0.150124432733128,0.271288554688953,0.416066351451617,1.45821248843442,39,12575 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 27401 19166 19173 16913 26441 53380
"5991633_Transport_of_glucose_and_other_sugars,_bile_salts_and_organic_acids,_metal_ions_and_amine_compounds",0.583606557377049,0.754952411971194,0.0614364107201271,0.253810936721227,0.931050081998055,48,20527 106957 20525 20501 80879 67547 338365 117591 20500 230810 213053 108114 20529 240332 72027 56017
5991636_Iron_uptake_and_transport,0.317626527050611,0.521552196297513,0.096887770327544,0.363082022983621,1.14017687976252,24,22042 11964 114143 22041 11984 68428 14325 18174 27405 66237 66290 59049 16819
5991653_Membrane_Trafficking,0.71689497716895,0.849490513989754,0.0484087618816951,0.205241135011724,0.868884043766169,103,17918 109689 19341 77371 20336 94245 20955 14609 11773 22628 22627 20619 20334 16579 21872 16568 11651 12315 68942 22320 117197 68953 12314 11769 20479 14325 56447 11465 76959 59042 53413 107371 12313 69608 66397 22190
5991654_Vesicle-mediated_transport,0.589939024390244,0.758626847015758,0.0574877409561325,0.216356065713768,0.932332047151385,115,17918 20778 109689 19341 77371 20336 94245 20955 14609 11773 22628 22627 12491 20619 20334 16579 21872 16568 11651 12315 68942 22320 117197 22027 68953 12317 12314 11769 20479 14325 56447 11465 76959 59042 53413 107371 12313 69608 66397 22190
5991662_Cholesterol_biosynthesis,1.59454162097529e-06,3.01419803190813e-05,0.643551836150722,0.772153119230007,2.35193383883731,20,110196 13121 20775 208715 14137 15357 235293 16987 66234 319554 15490 68603 192156
5991664_snRNP_Assembly,0.021743677173974,0.0838275975259788,0.352487857583619,0.562155888279135,1.66106947180503,18,20641 27374 70465 107686 20595 56698 66069 69878 20638 68092 66603 20643
5991665_Metabolism_of_non-coding_RNA,0.021743677173974,0.0838275975259788,0.352487857583619,0.562155888279135,1.66106947180503,18,20641 27374 70465 107686 20595 56698 66069 69878 20638 68092 66603 20643
5991667_Synthesis_of_bile_acids_and_bile_salts,0.784029038112523,0.879995110750238,0.0523759084097997,0.256889533094995,0.721226313474392,15,27384 622402
5991674_Metabolism_of_steroid_hormones_and_vitamin_D,0.0860927152317881,0.223231553654105,0.227987202850442,-0.435177484650761,-1.42629123661972,19,19141 15483 15485
5991675_Steroid_hormones,0.0860927152317881,0.223231553654105,0.227987202850442,-0.435177484650761,-1.42629123661972,19,19141 15483 15485
5991682_p75_NTR_receptor-mediated_signalling,0.207253886010363,0.390750479813061,0.155241966228839,-0.270786532406843,-1.17328471398744,60,102098 18035 16150 171207 20662 101497 19165 16801 30938 75547 19697 226970 213498 15182
"5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE",0.459504132231405,0.653543031585945,0.0736212741014394,0.278651412086631,1.00469097418076,46,12367 16443 57257 208117 17207 12125 22627 13605 21844 20663 67733 22325 56349 59287 19353 78405 26382 226548 12015
5991690_NRAGE_signals_death_through_JNK,0.345177664974619,0.545213239016515,0.115240003147781,-0.286802412946591,-1.06991308475196,32,102098 171207 20662 101497 30938 75547 226970 213498
5991698_Rho_GTPase_cycle,0.150273224043716,0.314500390320063,0.190023305279108,-0.255919889499948,-1.18209159557332,80,12549 102098 70719 225358 171207 20662 101497 74734 11855 214137 30938 75547 270163 223666 59040 78816 226970 213498 170758 16330 23912 232201 246710
5991699_Degradation_of_beta-catenin_by_the_destruction_complex,0.667213114754098,0.818651913426653,0.0551351763385257,0.23751377811872,0.871267508996226,48,17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 14797 22190 19172 23997 433759 19166 19173 16913 21886 26441
5991708_PI3K_AKT_activation,0.114713216957606,0.263615471126106,0.208955027549354,-0.313148976600132,-1.31507334786748,49,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991710_CD28_co-stimulation,0.0505679628586917,0.157621416144645,0.321775918075361,-0.46900551646445,-1.58956085829216,21,17444 14360 56717 78757 224105 18708 53859 18706 16818 12524 18479
5991711_Costimulation_by_the_CD28_family,0.318627450980392,0.521552196297513,0.118287526124085,-0.278576410347813,-1.11871600758272,39,17444 208154 14360 56717 78757 224105 18708 53859 18706 12988 16818 12524
5991712_PIP3_activates_AKT_signaling,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991713_Downstream_signaling_events_of_B_Cell_Receptor_BCR_,0.317142857142857,0.521552196297513,0.129442887745046,-0.220851998518187,-1.06224668855224,98,18751 12912 18035 16150 14360 56458 22084 56717 77647 15370 78757 19697 18708 18706 16818 21402 12524 58988 19184 16653 75778 26446 74769 56637 19211 19696 18707 100042150 12042 18036
5991714_PI3K_events_in_ERBB4_signaling,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991715_PI3K_events_in_ERBB2_signaling,0.104591836734694,0.249149659863946,0.222056046145248,-0.316151556515669,-1.31321728321398,48,12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991716_Role_of_LAT2_NTAL_LAB_on_calcium_mobilization,0.271356783919598,0.470458802890191,0.131457611642763,-0.265414955869029,-1.13479460113735,54,12912 20662 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991717_VEGFR2_mediated_vascular_permeability,0.328493647912886,0.528838674936679,0.0972150808846466,0.393672667141022,1.12754703477942,16,12385 57257 11651 12315 22325 12314 19353 12562 12313 227743
5991722_Nuclear_Events_kinase_and_transcription_factor_activation_,0.235033259423503,0.429063831844776,0.132846300606183,-0.403158569932827,-1.21681984437942,15,19094 12912 20112
5991726_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell,0.0572390572390572,0.168553203729083,0.245041785430996,0.413727041560189,1.45001376992211,39,80876 66141 68713 12520 16412 27007
5991734_Signaling_by_Retinoic_Acid,0.749574105621806,0.865929150525181,0.051530912208539,0.245072315333688,0.806206423899031,28,16592 27384 622402 17252 103142 236900 235339 228026
5991739_Apoptotic_cleavage_of_cellular_proteins,0.242582897033159,0.432804022384456,0.11378726182188,0.380810468129026,1.19584904745296,24,22352 269582 227753 12367 13511
5991740_Apoptotic_execution_phase,0.0378921502788257,0.125450847815773,0.321775918075361,0.452586205309355,1.56187679967215,34,14958 97165 22352 269582 227753 12367 13511
5991743_TCF_dependent_signaling_in_response_to_WNT,0.02398137075128,0.0912537874042213,0.352487857583619,-0.296614357114977,-1.45441535489036,106,13542 20677 66313 381022 12914 68031 67772 68339 226849 17847 74493 80288 21885 12005 12387 100683 21888 13016 213464 319478 12006 16842 19184 212398 26446 21752 103236 20586 407821 12995 56637
5991744_disassembly_of_the_destruction_complex_and_recruitment_of_AXIN_to_the_membrane,0.152505446623094,0.315788663325558,0.166933848713193,-0.414829465194031,-1.31470757482306,17,13542 226849 12005 12387 212398 103236 56637 72345
5991745_formation_of_the_beta-catenin:TCF_transactivating_complex,0.0163967412507875,0.0726654898482146,0.352487857583619,-0.486082522169279,-1.69847004224576,24,381022 12914 80288 21885 12387 100683 21888 213464 16842 21752 20586
5991750_Downstream_TCR_signaling,0.286802030456853,0.495769881556684,0.128142916898415,-0.307228807924289,-1.14611351499388,32,18035 16150 77647 19697 18708 18706 16818 18761 74769 19211 381091 12042 12503 16331
5991751_TCR_signaling,0.00308658030121498,0.0190393269106524,0.431707695803346,-0.440633224827068,-1.8205922797897,47,17444 18035 16150 94212 18803 16797 77647 224105 19697 17973 18708 22376 18706 12988 16818 18761 16428 23880 16822 18479 74769 19211 381091 12042
5991754_Generation_of_second_messenger_molecules,0.0398385240002919,0.131153792495343,0.321775918075361,-0.442783715383089,-1.5385988402201,23,17444 18803 16797 224105 17973 22376 16818 16428 23880 16822 18479
5991755_FCERI_mediated_NF-kB_activation,0.697516930022573,0.837592051215631,0.0683110858318647,-0.249759039428568,-0.846487256851687,21,18035 16150 19697 18761
5991757_RHO_GTPases_Activate_Formins,1.26466515046643e-13,1.05870539739047e-11,0.943632225232838,0.670597949428748,2.73564053549365,78,66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 73804 70454 60411 208628 228421 68014 12236 18817 66934 108000 26886 72155 229841 67052 16319 67203 18645 12235 381318 66570 102920 75786 69736 70385 68549 232987 11853 69928
5991761_Regulatory_RNA_pathways,0.0557795965125797,0.165923063737927,0.321775918075361,-0.326922968563592,-1.39482693217465,53,217351 192119 213988 269966 108989 20020 320727 15077 97114 19386 218210 54563 66679 236511 72322 227720 214150
5991766_Transport_to_the_Golgi_and_subsequent_modification,0.316953316953317,0.521552196297513,0.118815039412263,-0.302376755995555,-1.11329918598375,30,241230 20440 50907 218811 14595 17158 17155 107895 69162
5991767_Signaling_by_Robo_receptor,0.239467849223947,0.43199089649713,0.131457611642763,-0.402189374160349,-1.21389460171563,15,20662 11352 223666 17973 17974 14026
5991768_Basigin_interactions,0.456762749445676,0.652836515061381,0.0897104652742981,-0.326996185322011,-1.00949273960759,16,11931 16403 11933
5991780_Cell-Cell_communication,0.00580850004305597,0.0321111417474604,0.407017918923954,-0.381940769429922,-1.67301969259608,65,109711 19094 16403 93737 14360 12695 20742 192176 29857 17973 18708 12488 18706 17974 26416 23880 12554 54725 320832 18479 26419 52118 74769
5991791_Regulation_of_activated_PAK-2p34_by_proteasome_mediated_degradation,0.149108589951378,0.313181482836944,0.143758989039275,0.373429445334547,1.30080211557675,35,17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991792_Regulation_of_Apoptosis,0.133986928104575,0.290801258775115,0.153158808683073,0.383040286485932,1.3382451180315,36,17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 78514 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991796_RA_biosynthesis_pathway,0.801104972375691,0.888798117873552,0.0520570030732099,0.246215609576441,0.713022090100929,17,27384 622402 17252 103142
5991797_PRC2_methylates_histones_and_DNA,0.365853658536585,0.565696905580534,0.102821842840815,-0.350036314498897,-1.08062152999634,16,21652 16468 15077 97114 13626
5991799_Laminin_interactions,0.0281049038634266,0.101039715729865,0.352487857583619,0.585639629892283,1.67737382666146,16,16776 16404 16412 16410 18074 226519
5991801_Autodegradation_of_the_E3_ubiquitin_ligase_COP1,0.205882352941176,0.390443556063202,0.120433371642259,0.348698173637603,1.21826253008027,36,17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991805_Insulin_processing,0.159709618874773,0.329541678382454,0.147331213699377,0.464599708468118,1.33069442551609,16,50527 17918 20336
5991806_Peptide_hormone_metabolism,0.187393526405451,0.366042021578649,0.130105630751129,0.379644379810515,1.2489037669704,28,50527 17918 64138 20336
5991811_ABC-family_proteins_mediated_transport,0.944700460829493,0.969517460676152,0.0547939500773363,-0.163927574603884,-0.569620714138988,23,19299 11306 27403 11307 11806 24015
5991812_Regulation_of_ornithine_decarboxylase_ODC_,0.0265605510923407,0.0966738070814387,0.352487857583619,0.453100828743593,1.57832898279144,35,18263 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 18245 19172 23997 54375 19166 19173 16913 26441 53380
5991814_Platelet_degranulation_,0.659539473684211,0.812817657183355,0.055826471778749,0.241060968050549,0.868975252394043,45,22339 11674 19073 21809 22330 22041 21803 12491 19128 12315 16784 12631 12314 22341
5991815_Clathrin_derived_vesicle_budding,0.73109243697479,0.85342662961599,0.0520570030732099,0.24537762263094,0.817935021131569,30,109689 94245 20955 20619 22320 117197 68953 11769 14325
5991816_trans-Golgi_Network_Vesicle_Budding,0.73109243697479,0.85342662961599,0.0520570030732099,0.24537762263094,0.817935021131569,30,109689 94245 20955 20619 22320 117197 68953 11769 14325
5991817_Amino_acid_transport_across_the_plasma_membrane,0.827814569536424,0.90093823093972,0.0589694466690997,-0.224728233372387,-0.736545251501919,19,330836 102680 215335 20514 246049 11989 72472 20532 72401 76257 11988
5991818_Amino_acid_and_oligopeptide_SLC_transporters,0.83175355450237,0.90093823093972,0.0621124188949471,-0.209445875178131,-0.74534954857739,26,57738
5991819_Transport_of_inorganic_cations_anions_and_amino_acids_oligopeptides,0.0821385815227225,0.21681625573115,0.287805130535564,-0.338576892739881,-1.42185822441489,49,20499 57738 236794 20516 13521 20515 330836 20535 171429
5991824_Integrin_alphaIIb_beta3_signaling,0.312638580931264,0.521552196297513,0.112843355675562,-0.36825772023737,-1.13687410303574,16,14083 20662 56508 12988 19395 12928
5991825_Platelet_Aggregation_Plug_Formation_,0.324618736383442,0.525141889873544,0.109250039480711,-0.354766341746253,-1.1243511754111,17,14083 20662 56508 12988 19395 12928
5991832_Chemokine_receptors_bind_chemokines,0.00884586708014666,0.04296193299843,0.380730400722792,0.572227605140552,1.783185066131,23,12772 12774 80901 12766 20304 12773
5991833_Peptide_ligand-binding_receptors,0.00498323392795374,0.0286291674684401,0.407017918923954,0.417546400443628,1.6407765891208,66,12772 12774 80901 12766 14062 16952 20304 12773 14064 14767 20305 54199
5991834_Class_A_1_Rhodopsin-like_receptors_,0.00177286892246824,0.0129862648570799,0.45505986738723,0.395632814639965,1.69356723503504,109,12772 12774 80901 58861 12766 14062 16952 16995 140795 19217 20304 70086 12773 233079 14064 14767 19218 78826 20305
5991838_Netrin-1_signaling,0.00279765383466289,0.0181738627660417,0.431707695803346,-0.594354921219193,-1.96911492983427,20,14083 20437 226251 14360 18803 17973 18761 68799 18738
5991842_Recycling_pathway_of_L1,0.510128913443831,0.687208145466861,0.0738052724171275,0.334677916399863,0.969202350218853,17,71653 73086 11773 16571 12934 11465 232910
5991845_Semaphorin_interactions,0.658354114713217,0.812817657183355,0.0762797180809272,-0.21374230738494,-0.897613700690966,49,12517 14360 19877 17886 15516 224105 227377 67938 213498
5991846_Sema4D_induced_cell_migration_and_growth-cone_collapse,0.682119205298013,0.829298452914182,0.0683110858318647,-0.251580418274137,-0.824553104298334,19,19877 17886 67938 213498
5991847_Sema4D_in_semaphorin_signaling,0.785388127853881,0.879995110750238,0.0630790410571939,-0.231917514245752,-0.768349387693461,20,19877 17886 67938 213498
5991851_Mitotic_Prometaphase,8.47017279771966e-19,1.65450708648791e-16,1.12391496374483,0.725326964773323,2.97268970835102,82,66336 66977 12442 107995 66442 52276 54392 215387 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 14211 12534 208628 228421 68014 12236 18817 66934 68298 108000 26886 268697 72155 229841 67052 16319 67203 12235 381318 66570 102920 75786 69736 19357 70385
5991859_Nuclear_Receptor_transcription_pathway,0.0168685899198749,0.0737297318546314,0.352487857583619,-0.459586612583835,-1.6862258414772,29,18124 19014 22026 15370 14815 353187
5991864_G_alpha_i_signalling_events,0.0225710608604921,0.0864486383284207,0.352487857583619,0.381011026772214,1.51061323458318,69,12772 12774 80901 12766 16952 140795 14702 20304 12773 14767 19218 20305
5991866_Loss_of_Nlp_from_mitotic_centrosomes,0.0185779107835502,0.0782126956761744,0.352487857583619,0.423989171371274,1.57363351952673,51,20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266
5991867_Loss_of_proteins_required_for_interphase_microtubule_organizationfrom_the_centrosome,0.0185779107835502,0.0782126956761744,0.352487857583619,0.423989171371274,1.57363351952673,51,20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266
5991868_Centrosome_maturation,0.0551948051948052,0.165021203286509,0.245041785430996,0.368083750113774,1.41179797407029,59,20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266 74237 13427
5991870_Recruitment_of_mitotic_centrosome_proteins_and_complexes,0.0551948051948052,0.165021203286509,0.245041785430996,0.368083750113774,1.41179797407029,59,20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266 74237 13427
5991877_Transcriptional_regulation_of_white_adipocyte_differentiation,0.112244897959184,0.259982253771074,0.213927855492356,-0.364070576725193,-1.346057177593,31,76199 19014 26896 229003 17977 17978 12537 70208 67381 59024 327987 20602
5991887_PD-1_signaling,0.725952813067151,0.852521740395492,0.0559428593065705,0.271235163228941,0.761502169836927,15,14961 12504
5991892_RHO_GTPases_activate_PAKs,0.119825708061002,0.270068711245182,0.190023305279108,-0.431008548351543,-1.36598349653446,17,13043 17886 192176 224105 329251 67938 18479 17904 77579
5991895_Cooperation_of_Prefoldin_and_TriC_CCT_in_actin_and_tubulin_folding,0.46617915904936,0.653543031585945,0.0780892306943345,0.338154930243474,0.999186956997394,18,227613 67951 67199 22154 109054 21454 22143 22142 12464 11461 22153 22327
5991896_Chaperonin-mediated_protein_folding,0.522768670309654,0.702620277067562,0.072003313661988,0.318998394948669,0.952545574614673,19,227613 67951 67199 22154 109054 21454 22143 22142 12464 11461 22153 22327
5991897_Protein_folding,0.542253521126761,0.720545495193383,0.0684714904492088,0.29775840189824,0.92787962483837,23,227613 67951 66411 67199 22154 109054 21454 21371 22143 22142 12464 11461 22153 22327
5991899_Prefoldin_mediated_transfer_of_substrate_to_CCT_TriC,0.532228360957643,0.712068081098581,0.0716527366829457,0.328322640272893,0.950797943304866,17,227613 67951 67199 22154 109054 21454 22142 12464 11461 22153 22327
5991903_Striated_Muscle_Contraction,0.208711433756806,0.390750479813061,0.126875729929857,0.455958623574989,1.28011972000526,15,22352 11474 17996 17896
5991928_Regulation_of_actin_dynamics_for_phagocytic_cup_formation,0.57379767827529,0.745555298158138,0.0628003977812234,0.263633161395949,0.926456858051915,38,20430 140579 57257 26417 56378 14131 12631 22325 14784 19353 11465 56443
5991934_Regulation_of_lipid_metabolism_by_Peroxisome_proliferator-activated_receptor_alpha_PPARalpha_,0.018742516436973,0.0782126956761744,0.352487857583619,-0.553600691657995,-1.70905932226748,16,12914 19014 229003 17977 17978 109151 20602 20185 59035
5991935_Circadian_Clock,0.867513611615245,0.922618831953781,0.0477342401407188,0.226115868948312,0.634828179314506,15,20893 19883 22190 15183
5991944_Ion_transport_by_P-type_ATPases,0.0195641510104134,0.0801719754692465,0.352487857583619,-0.521911866634643,-1.67838619437844,18,11931 54667 11928 320940 11933 11980 76295
5991945_Ion_channel_transport,0.0760869565217391,0.209548857436181,0.271288554688953,-0.288391136721563,-1.29336379088757,72,11931 12727 14605 105722 54667 11928 320940 21871 11933 11980 83814 76295
5991954_Adherens_junctions_interactions,0.453720508166969,0.6516672004555,0.0791316651768349,0.353430087326784,1.01228528224031,16,12385 17356 12555 12562 11465
5991955_Cell-cell_junction_organization,0.906474820143885,0.951900408257145,0.0453152441270267,0.202924808920945,0.624842317010464,22,12385 17356 12555 56513 12562 11465
5991956_Cell_junction_organization,0.117948717948718,0.26894143470019,0.208955027549354,-0.342552552870506,-1.31724777123056,36,109711 16403 93737 12695 192176
5991960_Fanconi_Anemia_pathway,0.0914076782449726,0.233907857867048,0.199915231309662,0.499410172881504,1.47566717591763,18,12189 67196 58206 211651 237211 100040608 67030 230484 14087 22190
5991965_Golgi_Associated_Vesicle_Biogenesis,0.888482632541134,0.939277593469266,0.0469758727821845,0.211103076982745,0.623771597685427,18,109689 94245 117197 11769 14325 15481 18457
5991978_Sphingolipid_de_novo_biosynthesis,0.364298724954463,0.565696905580534,0.0913924325943768,0.366225783049924,1.09356897864684,19,50784 13244 67260 76893
5991979_Sphingolipid_metabolism,0.151515151515152,0.31485063399957,0.14551614609036,0.365412807012022,1.28068399850107,39,50784 13244 20597 14466 11886 67260 11605 11881 14667 12091 76893
5991982_Sialic_acid_metabolism,0.426940639269406,0.622043993630949,0.0952879846194844,-0.309803456707556,-1.02638775273493,20,20440 20442 20452
5991986_Deadenylation-dependent_mRNA_decay,0.0337005995823037,0.116855333462899,0.321775918075361,-0.410071421873529,-1.5291364387115,33,72587 13682 78893 234594 103135 231464 72068 234699 75901 225929 70640 13209 24127 66094
